"Datum" "Base" "Peak" "BaseVolume" "PeakVolume"
"1" "2005-02-08" "41.94" "50.01" "224.0419" "122.653"
"2" "2005-02-09" "41.21" "47.05" "223.2528" "119.0424"
"3" "2005-02-10" "35.33" "39.63" "228.4991" "129.2776"
"4" "2005-02-11" "35.81" "41.3" "219.1582" "125.354"
"5" "2005-02-12" "27.82" "30.22" "221.318" "111.5592"
"6" "2005-02-13" "19.81" "23.35" "231.7519" "110.3479"
"7" "2005-02-14" "34.58" "41.11" "224.9255" "128.4938"
"8" "2005-02-15" "37.02" "42.51" "221.0873" "126.2857"
"9" "2005-02-16" "41.18" "48.12" "219.1646" "124.9566"
"10" "2005-02-17" "44.12" "51.42" "220.6803" "119.7314"
"11" "2005-02-18" "39.84" "43.94" "221.5447" "124.7083"
"12" "2005-02-19" "33.54" "37.31" "195.4113" "98.4831"
"13" "2005-02-20" "30.28" "32.16" "195.8631" "96.0015"
"14" "2005-02-21" "50.44" "64.07" "218.0812" "123.2177"
"15" "2005-02-22" "45.89" "56.13" "204.9554" "112.7162"
"16" "2005-02-23" "49.55" "61.27" "219.428" "121.9487"
"17" "2005-02-24" "59.83" "73.6" "210.4046" "111.932"
"18" "2005-02-25" "56.78" "72.17" "220.0874" "121.5391"
"19" "2005-02-26" "37.24" "41.89" "207.1513" "106.4122"
"20" "2005-02-27" "27.38" "28.97" "215.3116" "104.5526"
"21" "2005-02-28" "61.81" "81.91" "222.3543" "117.2939"
"22" "2005-03-01" "56.49" "70.1" "234.9242" "123.6822"
"23" "2005-03-02" "71.21" "93.85" "217.5188" "111.6379"
"24" "2005-03-03" "104.6" "141.18" "217.1529" "116.0462"
"25" "2005-03-04" "90.89" "124.87" "220.1771" "118.7713"
"26" "2005-03-05" "50" "57.55" "191.1092" "90.6023"
"27" "2005-03-06" "36.01" "36.47" "187.3879" "90.9438"
"28" "2005-03-07" "71.44" "95.01" "214.2506" "104.6445"
"29" "2005-03-08" "69.1" "94.39" "211.8215" "107.7337"
"30" "2005-03-09" "61.89" "77.4" "207.1226" "105.4992"
"31" "2005-03-10" "60.1" "74.09" "201.4747" "105.0982"
"32" "2005-03-11" "48.14" "54.58" "240.3512" "131.4394"
"33" "2005-03-12" "37.54" "40.03" "209.9661" "103.8143"
"34" "2005-03-13" "35.53" "36.4" "187.3457" "90.8796"
"35" "2005-03-14" "55.47" "70.04" "212.7085" "113.667"
"36" "2005-03-15" "46.75" "54.54" "213.5272" "112.3808"
"37" "2005-03-16" "38.38" "44.25" "228.1507" "125.4459"
"38" "2005-03-17" "33.27" "36.17" "220.5215" "118.8494"
"39" "2005-03-18" "31.43" "35.28" "205.6116" "113.2263"
"40" "2005-03-19" "34.77" "37.06" "192.657" "92.0611"
"41" "2005-03-20" "26.44" "29.29" "197.0454" "96.0817"
"42" "2005-03-21" "35.75" "40.51" "197.3175" "105.713"
"43" "2005-03-22" "32.81" "36.41" "186.2717" "97.6804"
"44" "2005-03-23" "38.21" "43.63" "193.3409" "106.271"
"45" "2005-03-24" "33.94" "38.31" "193.3711" "99.6641"
"46" "2005-03-25" "29.8" "29.19" "215.0693" "120.6534"
"47" "2005-03-26" "29" "31.9" "207.2783" "100.9235"
"48" "2005-03-27" "21.04" "21.33" "181.3175" "93.0464"
"49" "2005-03-28" "19.83" "22.2" "223.7268" "123.3905"
"50" "2005-03-29" "33.49" "38.77" "186.2509" "95.7963"
"51" "2005-03-30" "32.27" "36.78" "198.7549" "109.6697"
"52" "2005-03-31" "35.37" "39.93" "192.2704" "103.3959"
"53" "2005-04-01" "36.31" "40.25" "224.0821" "125.8734"
"54" "2005-04-02" "29.89" "30.65" "214.8446" "110.5571"
"55" "2005-04-03" "24.99" "25.98" "197.0171" "98.5381"
"56" "2005-04-04" "39.66" "47.64" "222.0475" "125.0019"
"57" "2005-04-05" "40.95" "47.22" "224.6427" "126.8722"
"58" "2005-04-06" "39.62" "44.91" "226.4667" "127.0529"
"59" "2005-04-07" "40.4" "46.05" "254.448" "144.4961"
"60" "2005-04-08" "40.91" "48.99" "231.6957" "128.3328"
"61" "2005-04-09" "34.27" "36.41" "203.1131" "103.2957"
"62" "2005-04-10" "30.43" "30.54" "192.807" "93.8406"
"63" "2005-04-11" "46.18" "54.31" "225.9043" "122.0355"
"64" "2005-04-12" "48.34" "57.3" "230.213" "125.7064"
"65" "2005-04-13" "49.79" "63.56" "235.1163" "127.1863"
"66" "2005-04-14" "47.6" "55.36" "220.5987" "117.8723"
"67" "2005-04-15" "49.22" "57" "233.2985" "123.3757"
"68" "2005-04-16" "37.32" "40.94" "212.5823" "104.2683"
"69" "2005-04-17" "31.33" "32.35" "186.9449" "91.7443"
"70" "2005-04-18" "44.63" "52.97" "225.1595" "121.2598"
"71" "2005-04-19" "44.72" "53.87" "215.8912" "116.0133"
"72" "2005-04-20" "45.04" "51.13" "220.1451" "121.6911"
"73" "2005-04-21" "42.92" "50.77" "234.1576" "124.6644"
"74" "2005-04-22" "45.56" "50.57" "233.1618" "127.8359"
"75" "2005-04-23" "39.04" "42.61" "205.9557" "101.1182"
"76" "2005-04-24" "30.92" "32.39" "197.7833" "95.0402"
"77" "2005-04-25" "41.64" "48.43" "220.6786" "116.5466"
"78" "2005-04-26" "46.37" "54.64" "222.2826" "120.3692"
"79" "2005-04-27" "41.92" "47.82" "221.6413" "122.8007"
"80" "2005-04-28" "42.45" "48.93" "220.044" "120.3787"
"81" "2005-04-29" "38.81" "43.46" "220.0911" "118.6978"
"82" "2005-04-30" "34.65" "36.78" "196.5348" "99.185"
"83" "2005-05-01" "28.07" "29.09" "214.2118" "105.6662"
"84" "2005-05-02" "45.28" "54.02" "242.3585" "131.8581"
"85" "2005-05-03" "38.26" "45.06" "228.2478" "122.5253"
"86" "2005-05-04" "38.63" "44.46" "228.3729" "126.9522"
"87" "2005-05-05" "22.29" "24.36" "239.3593" "135.8237"
"88" "2005-05-06" "31.66" "37.48" "234.9271" "134.5792"
"89" "2005-05-07" "31.47" "31.94" "198.1007" "99.9602"
"90" "2005-05-08" "24.74" "26.86" "203.9758" "95.1134"
"91" "2005-05-09" "42.24" "50.12" "223.3385" "119.3826"
"92" "2005-05-10" "46.83" "55.44" "231.1054" "128.2893"
"93" "2005-05-11" "42.09" "48.59" "224.5844" "121.4928"
"94" "2005-05-12" "48.02" "55.62" "231.6744" "124.5622"
"95" "2005-05-13" "44.92" "51.6" "246.2496" "135.7908"
"96" "2005-05-14" "37.43" "40.85" "217.6538" "109.8485"
"97" "2005-05-15" "27.25" "28.98" "211.6196" "101.79"
"98" "2005-05-16" "31.15" "32.97" "259.8473" "145.9053"
"99" "2005-05-17" "43.12" "51.9" "228.4246" "120.7529"
"100" "2005-05-18" "44.78" "51.56" "222.7529" "121.2001"
"101" "2005-05-19" "43.12" "48.88" "230.6327" "129.4384"
"102" "2005-05-20" "39.1" "41.9" "218.6882" "122.9484"
"103" "2005-05-21" "37.5" "42" "197.7994" "99.5113"
"104" "2005-05-22" "29.16" "30.81" "188.5381" "89.8012"
"105" "2005-05-23" "46.3" "56.21" "226.2346" "123.537"
"106" "2005-05-24" "40.69" "48.16" "242.2141" "128.51"
"107" "2005-05-25" "40.51" "45.35" "233.123" "124.443"
"108" "2005-05-26" "34.71" "37.74" "234.5328" "131.6648"
"109" "2005-05-27" "43.62" "51.57" "257.9746" "139.4823"
"110" "2005-05-28" "34.67" "40.83" "210.4248" "100.6399"
"111" "2005-05-29" "29.38" "31.82" "206.4673" "98.9613"
"112" "2005-05-30" "44.67" "54.78" "234.8498" "126.5276"
"113" "2005-05-31" "40.38" "46.81" "207.2088" "117.3919"
"114" "2005-06-01" "40.31" "50.29" "217.7269" "123.5054"
"115" "2005-06-02" "38.14" "43.85" "207.78" "118.6415"
"116" "2005-06-03" "42.54" "52.02" "224.9339" "130.0395"
"117" "2005-06-04" "27.83" "32.02" "214.4085" "108.3511"
"118" "2005-06-05" "22.6" "26.73" "200.4574" "93.1494"
"119" "2005-06-06" "40.76" "50.95" "207.3944" "116.7065"
"120" "2005-06-07" "37.03" "45.6" "222.0371" "123.3006"
"121" "2005-06-08" "44.13" "52.39" "207.2293" "118.1239"
"122" "2005-06-09" "45.48" "53.31" "209.5685" "115.0849"
"123" "2005-06-10" "41.6" "47.77" "205.3933" "109.8392"
"124" "2005-06-11" "38.46" "42.63" "198.852" "100.9515"
"125" "2005-06-12" "29.84" "32.7" "204.2203" "101.4547"
"126" "2005-06-13" "41.76" "51.04" "196.4316" "107.8699"
"127" "2005-06-14" "43.54" "52.27" "210.9859" "117.2114"
"128" "2005-06-15" "46.54" "54.48" "208.4388" "117.0098"
"129" "2005-06-16" "46.51" "56.03" "207.1705" "115.9423"
"130" "2005-06-17" "40.66" "47.16" "222.455" "124.479"
"131" "2005-06-18" "36" "42.42" "187.7547" "90.3127"
"132" "2005-06-19" "30.92" "34.31" "192.301" "92.2208"
"133" "2005-06-20" "56.4" "78.62" "230.2841" "127.7522"
"134" "2005-06-21" "89.42" "137.34" "218.6485" "117.3287"
"135" "2005-06-22" "60.92" "80.22" "209.8902" "115.7911"
"136" "2005-06-23" "55.81" "69.69" "216.791" "123.3882"
"137" "2005-06-24" "64.24" "83.84" "226.4818" "124.5974"
"138" "2005-06-25" "39.72" "44.99" "205.4198" "99.2848"
"139" "2005-06-26" "34.28" "38.03" "201.1571" "95.765"
"140" "2005-06-27" "69.22" "96.39" "212.9676" "119.7935"
"141" "2005-06-28" "58.07" "73.87" "209.0663" "119.3117"
"142" "2005-06-29" "79.32" "118.08" "219.6639" "118.3875"
"143" "2005-06-30" "58.09" "73.55" "217.5826" "121.5563"
"144" "2005-07-01" "48.69" "60.08" "244.5137" "135.7535"
"145" "2005-07-02" "42.09" "48.17" "199.8087" "100.5802"
"146" "2005-07-03" "31.19" "35.01" "202.8684" "94.0159"
"147" "2005-07-04" "49.55" "63.2" "222.2926" "122.4949"
"148" "2005-07-05" "50.17" "61.49" "215.0635" "123.2668"
"149" "2005-07-06" "49.81" "61.87" "222.1289" "120.3035"
"150" "2005-07-07" "50.69" "59.58" "218.737" "121.0117"
"151" "2005-07-08" "47.42" "55.95" "214.5269" "118.8317"
"152" "2005-07-09" "47.44" "53.32" "200.6674" "100.2331"
"153" "2005-07-10" "34.5" "37.13" "195.166" "93.9493"
"154" "2005-07-11" "46.81" "56.29" "227.3624" "125.9941"
"155" "2005-07-12" "63.49" "80.19" "228.7698" "127.0236"
"156" "2005-07-13" "58.58" "71.43" "238.3176" "129.8027"
"157" "2005-07-14" "49.19" "55.22" "235.2161" "127.1058"
"158" "2005-07-15" "47.68" "54.78" "251.4438" "143.7848"
"159" "2005-07-16" "46.6" "51.81" "222.7949" "112.9677"
"160" "2005-07-17" "39.09" "41.76" "218.8879" "106.8068"
"161" "2005-07-18" "55.55" "69.83" "229.9894" "131.0185"
"162" "2005-07-19" "45.93" "57.29" "246.4966" "141.6464"
"163" "2005-07-20" "43.58" "53.08" "247.9461" "141.7058"
"164" "2005-07-21" "43.7" "51.7" "248.4701" "141.5338"
"165" "2005-07-22" "45.76" "56.4" "248.952" "136.0898"
"166" "2005-07-23" "39.64" "44.09" "202.3556" "101.0932"
"167" "2005-07-24" "35.13" "38.13" "198.4167" "97.9597"
"168" "2005-07-25" "47.01" "58.15" "219.4615" "120.4235"
"169" "2005-07-26" "44.69" "54.33" "225.2657" "131.2621"
"170" "2005-07-27" "44.98" "53.58" "229.9928" "133.4766"
"171" "2005-07-28" "45.16" "54.08" "234.5471" "136.4818"
"172" "2005-07-29" "47.66" "56.48" "225.785" "126.2353"
"173" "2005-07-30" "35.38" "39.16" "206.2351" "101.8843"
"174" "2005-07-31" "28.37" "31.61" "207.6826" "102.6211"
"175" "2005-08-01" "39.87" "48.96" "233.9938" "136.6358"
"176" "2005-08-02" "45.07" "52.63" "234.9714" "134.8641"
"177" "2005-08-03" "40.61" "48.63" "235.5238" "129.7956"
"178" "2005-08-04" "38.41" "45.12" "243.3721" "140.6685"
"179" "2005-08-05" "35.85" "41.24" "236.3856" "137.5729"
"180" "2005-08-06" "31.85" "32.99" "191.9953" "89.0728"
"181" "2005-08-07" "24.92" "29.43" "206.7937" "98.9693"
"182" "2005-08-08" "38.95" "48.09" "223.6611" "128.5321"
"183" "2005-08-09" "38.62" "44.39" "231.1003" "137.182"
"184" "2005-08-10" "37.51" "44.8" "240.8102" "143.9655"
"185" "2005-08-11" "38.01" "46.34" "247.6588" "147.1981"
"186" "2005-08-12" "41.27" "48.72" "228.2021" "134.3006"
"187" "2005-08-13" "35.24" "39.19" "196.6767" "93.5209"
"188" "2005-08-14" "28.29" "31.99" "210.7941" "101.3093"
"189" "2005-08-15" "34.5" "41.81" "256.8521" "150.0684"
"190" "2005-08-16" "41.02" "46.81" "230.0882" "128.0435"
"191" "2005-08-17" "43.49" "51.59" "239.0441" "134.9812"
"192" "2005-08-18" "41.65" "48.2" "237.1017" "132.3465"
"193" "2005-08-19" "41.57" "47.74" "230.9449" "130.7822"
"194" "2005-08-20" "32.69" "40.49" "206.4723" "96.5586"
"195" "2005-08-21" "24.24" "29.18" "220.058" "104.7176"
"196" "2005-08-22" "42.54" "54.57" "239.3176" "137.2894"
"197" "2005-08-23" "44.01" "54.53" "232.2207" "128.4221"
"198" "2005-08-24" "45.26" "54.49" "233.4293" "128.5854"
"199" "2005-08-25" "40.33" "48.89" "242.2015" "135.4009"
"200" "2005-08-26" "40.93" "49.65" "247.867" "142.2018"
"201" "2005-08-27" "36.57" "40.78" "216.3227" "105.5764"
"202" "2005-08-28" "26.9" "31.67" "215.3676" "102.4346"
"203" "2005-08-29" "38.67" "48.11" "250.214" "143.4167"
"204" "2005-08-30" "45.22" "53.43" "247.2095" "135.2387"
"205" "2005-08-31" "48.89" "60.22" "250.8488" "145.6109"
"206" "2005-09-01" "46.16" "55.41" "238.6304" "131.4559"
"207" "2005-09-02" "44.71" "53.57" "248.0779" "139.228"
"208" "2005-09-03" "39.49" "46.01" "226.0624" "107.0397"
"209" "2005-09-04" "32.03" "35.42" "218.8448" "104.9346"
"210" "2005-09-05" "50.33" "62.95" "250.7774" "142.3758"
"211" "2005-09-06" "48.27" "58.65" "251.6317" "141.1519"
"212" "2005-09-07" "49.93" "61.54" "241.1946" "130.8337"
"213" "2005-09-08" "53.74" "67.01" "257.2151" "137.6361"
"214" "2005-09-09" "48.04" "56.89" "260.8464" "146.0598"
"215" "2005-09-10" "43.68" "47.83" "228.3941" "116.7213"
"216" "2005-09-11" "33.49" "37.8" "236.4618" "113.9244"
"217" "2005-09-12" "54.75" "68.59" "247.1911" "140.5958"
"218" "2005-09-13" "57.64" "74.37" "241.6448" "133.6056"
"219" "2005-09-14" "48.91" "61.23" "236.0155" "126.9633"
"220" "2005-09-15" "53.25" "67.12" "240.5158" "131.148"
"221" "2005-09-16" "56.72" "68.03" "253.3133" "135.988"
"222" "2005-09-17" "42.84" "48.35" "217.9764" "104.8929"
"223" "2005-09-18" "36.94" "40.43" "220.4558" "103.3644"
"224" "2005-09-19" "62.66" "81.88" "243.8598" "129.1913"
"225" "2005-09-20" "49.84" "59.92" "250.0194" "131.2007"
"226" "2005-09-21" "51.95" "60.61" "235.408" "127.3597"
"227" "2005-09-22" "52.25" "62" "239.8577" "131.0723"
"228" "2005-09-23" "47.6" "55.83" "241.721" "133.207"
"229" "2005-09-24" "43.28" "49.62" "198.882" "98.4064"
"230" "2005-09-25" "34.66" "38.63" "204.1822" "99.3369"
"231" "2005-09-26" "52.26" "63.8" "225.7897" "123.2098"
"232" "2005-09-27" "49.63" "59.24" "248.9777" "126.785"
"233" "2005-09-28" "54.21" "64.85" "231.9239" "127.328"
"234" "2005-09-29" "54.8" "65.97" "241.489" "134.429"
"235" "2005-09-30" "53.09" "63.5" "244.2755" "132.471"
"236" "2005-10-01" "44.52" "50.94" "240.3601" "115.4709"
"237" "2005-10-02" "36.82" "40.59" "233.843" "109.2772"
"238" "2005-10-03" "42.9" "49.56" "321.9398" "184.6872"
"239" "2005-10-04" "57.8" "70.86" "267.7381" "142.9447"
"240" "2005-10-05" "56.73" "72.27" "279.8573" "145.712"
"241" "2005-10-06" "52.9" "63.96" "270.8282" "149.8957"
"242" "2005-10-07" "45.88" "56.5" "299.6025" "172.1341"
"243" "2005-10-08" "36.06" "41.97" "227.6895" "110.5"
"244" "2005-10-09" "30.97" "35.64" "246.0275" "120.2752"
"245" "2005-10-10" "51.86" "65.12" "260.4557" "142.4132"
"246" "2005-10-11" "55.26" "66.75" "278.5744" "150.2778"
"247" "2005-10-12" "52.56" "64.89" "283.4104" "152.3693"
"248" "2005-10-13" "61.4" "74.01" "270.0363" "147.8171"
"249" "2005-10-14" "57.07" "66.29" "258.4669" "140.8624"
"250" "2005-10-15" "41.56" "46.89" "234.9235" "115.03"
"251" "2005-10-16" "34.39" "38.41" "233.1208" "115.1545"
"252" "2005-10-17" "51.4" "62.05" "280.6458" "155.5268"
"253" "2005-10-18" "57.77" "68.86" "266.3342" "144.63"
"254" "2005-10-19" "54.87" "65.36" "266.3998" "144.5921"
"255" "2005-10-20" "53.71" "62.87" "267.0405" "145.6895"
"256" "2005-10-21" "51.71" "60.12" "255.6306" "142.2069"
"257" "2005-10-22" "39.55" "43.03" "220.4331" "107.5257"
"258" "2005-10-23" "36.61" "40.31" "240.6549" "118.0591"
"259" "2005-10-24" "54.6" "66.53" "267.0854" "141.7403"
"260" "2005-10-25" "47.66" "55.76" "271.4774" "152.502"
"261" "2005-10-26" "44.75" "54.97" "265.3995" "145.1791"
"262" "2005-10-27" "58.11" "67.95" "266.3598" "150.9166"
"263" "2005-10-28" "50.91" "61.39" "255.9643" "144.2792"
"264" "2005-10-29" "41.44" "46.96" "232.2091" "114.9036"
"265" "2005-10-30" "30.74" "37.38" "253.7899" "116.2159"
"266" "2005-10-31" "40.73" "49.38" "288.1435" "163.6261"
"267" "2005-11-01" "31.81" "38.15" "296.0798" "170.7643"
"268" "2005-11-02" "50.55" "63" "285.859" "157.5728"
"269" "2005-11-03" "44.05" "54" "280.5851" "156.1528"
"270" "2005-11-04" "50.17" "65.78" "269.4839" "150.2495"
"271" "2005-11-05" "36.17" "43.31" "239.1448" "111.4068"
"272" "2005-11-06" "30.72" "35.21" "256.7886" "123.3727"
"273" "2005-11-07" "51.43" "64.28" "279.298" "152.4108"
"274" "2005-11-08" "58.01" "74.01" "274.975" "151.5002"
"275" "2005-11-09" "58.19" "76.38" "277.6237" "164.8509"
"276" "2005-11-10" "53.94" "66.49" "255.8248" "147.1737"
"277" "2005-11-11" "51.88" "65.2" "276.5929" "162.7008"
"278" "2005-11-12" "42.63" "51.92" "247.8581" "120.2981"
"279" "2005-11-13" "37.42" "43.33" "259.6224" "127.9033"
"280" "2005-11-14" "59.58" "76.65" "295.4148" "163.2011"
"281" "2005-11-15" "68.02" "91.3" "285.2026" "167.6588"
"282" "2005-11-16" "67.38" "87.46" "262.3344" "147.8139"
"283" "2005-11-17" "59.2" "74.97" "286.0846" "162.6653"
"284" "2005-11-18" "72.83" "93.6" "294.5456" "165.1548"
"285" "2005-11-19" "52.68" "62.48" "259.6065" "130.4953"
"286" "2005-11-20" "39.96" "41.3" "271.4197" "134.098"
"287" "2005-11-21" "75.28" "100.86" "302.9657" "172.2001"
"288" "2005-11-22" "141.6" "204.42" "289.4761" "162.4186"
"289" "2005-11-23" "126.72" "192.48" "287.9508" "158.8318"
"290" "2005-11-24" "122.93" "171.21" "284.7987" "158.4879"
"291" "2005-11-25" "71.24" "88.74" "286.0318" "163.2386"
"292" "2005-11-26" "58.54" "66.68" "239.2733" "119.4449"
"293" "2005-11-27" "52.34" "57.13" "271.3568" "133.5609"
"294" "2005-11-28" "144.7" "221.25" "294.6417" "162.5276"
"295" "2005-11-29" "145.97" "226.33" "275.455" "154.8249"
"296" "2005-11-30" "132.91" "202.1" "280.6482" "157.2872"
"297" "2005-12-01" "114.06" "165.52" "269.092" "147.3007"
"298" "2005-12-02" "73.31" "94.69" "257.7838" "138.5766"
"299" "2005-12-03" "54" "65.8" "249.0286" "122.8513"
"300" "2005-12-04" "40.29" "44.13" "251.6622" "118.7579"
"301" "2005-12-05" "108.07" "162.93" "272.5425" "146.8686"
"302" "2005-12-06" "79.49" "106.49" "262.9228" "140.8706"
"303" "2005-12-07" "90.75" "126.59" "261.2848" "142.0757"
"304" "2005-12-08" "70.32" "87.26" "278.0974" "153.9776"
"305" "2005-12-09" "75.59" "96.69" "260.24" "140.8642"
"306" "2005-12-10" "65.71" "79.55" "252.4391" "125.8569"
"307" "2005-12-11" "43.4" "47.05" "262.3379" "128.0724"
"308" "2005-12-12" "78.1" "104.98" "282.1716" "152.3377"
"309" "2005-12-13" "84.87" "112.11" "265.5814" "149.9691"
"310" "2005-12-14" "77.41" "100.32" "260.1366" "143.8509"
"311" "2005-12-15" "70.01" "90.28" "284.1704" "162.6226"
"312" "2005-12-16" "64.42" "84.69" "281.3305" "168.7765"
"313" "2005-12-17" "47.53" "57.36" "253.6435" "124.0198"
"314" "2005-12-18" "38.44" "41.48" "264.7188" "129.0665"
"315" "2005-12-19" "71.57" "95.18" "263.5324" "148.8035"
"316" "2005-12-20" "84.5" "114.25" "267.1494" "148.6906"
"317" "2005-12-21" "82.51" "109.46" "280.9921" "153.0649"
"318" "2005-12-22" "65.8" "83.91" "285.0578" "159.7522"
"319" "2005-12-23" "62.11" "78.26" "281.6532" "159.5107"
"320" "2005-12-24" "30.9" "37.67" "249.133" "123.7682"
"321" "2005-12-25" "28.08" "33.04" "260.5286" "128.294"
"322" "2005-12-26" "27.72" "33.09" "317.3767" "179.5852"
"323" "2005-12-27" "46.8" "60.82" "287.2205" "158.1076"
"324" "2005-12-28" "49.44" "64.95" "280.7148" "151.74"
"325" "2005-12-29" "48.92" "57.31" "268.057" "145.3676"
"326" "2005-12-30" "35.19" "41.53" "275.5644" "151.762"
"327" "2005-12-31" "31.96" "39.19" "235.822" "117.6105"
"328" "2006-01-01" "23.99" "25.81" "246.5881" "125.1564"
"329" "2006-01-02" "57.57" "76.78" "251.6446" "126.2735"
"330" "2006-01-03" "61.65" "80.1" "235.9458" "119.1354"
"331" "2006-01-04" "64.42" "85.92" "242.8562" "120.1783"
"332" "2006-01-05" "65.06" "83.33" "251.7714" "130.3295"
"333" "2006-01-06" "41.24" "45.92" "242.0249" "119.4885"
"334" "2006-01-07" "49.03" "57.34" "234.0282" "115.4411"
"335" "2006-01-08" "38.77" "39.56" "236.0514" "114.3779"
"336" "2006-01-09" "80.42" "109.67" "230.912" "109.9046"
"337" "2006-01-10" "84.2" "109.95" "232.9411" "112.3765"
"338" "2006-01-11" "73.32" "93.34" "236.0685" "113.4914"
"339" "2006-01-12" "91.92" "125.74" "257.9885" "129.3951"
"340" "2006-01-13" "66.99" "85.19" "247.54" "122.2465"
"341" "2006-01-14" "51.14" "60.22" "258.1391" "125.3192"
"342" "2006-01-15" "39.86" "42.67" "265.3102" "126.0749"
"343" "2006-01-16" "71.66" "91.6" "235.9869" "117.2649"
"344" "2006-01-17" "65.81" "85.61" "233.8704" "115.2804"
"345" "2006-01-18" "69.91" "88.57" "242.1679" "118.8975"
"346" "2006-01-19" "67.02" "85.15" "247.5726" "121.8039"
"347" "2006-01-20" "60.95" "75.52" "246.1739" "118.4744"
"348" "2006-01-21" "41.24" "49.44" "239.1634" "116.8968"
"349" "2006-01-22" "43.14" "45.1" "260.4071" "127.7657"
"350" "2006-01-23" "72.78" "92.08" "243.2728" "123.3179"
"351" "2006-01-24" "84.62" "108.23" "241.2476" "122.543"
"352" "2006-01-25" "81.85" "103.79" "241.6281" "124.5215"
"353" "2006-01-26" "108.25" "155.76" "235.9843" "120.9193"
"354" "2006-01-27" "112.65" "164.95" "256.0875" "130.7661"
"355" "2006-01-28" "62.49" "73" "239.033" "116.5136"
"356" "2006-01-29" "43.7" "45.61" "254.3818" "122.0738"
"357" "2006-01-30" "74.9" "95.05" "265.9154" "133.1291"
"358" "2006-01-31" "81.33" "99.27" "237.5467" "112.3838"
"359" "2006-02-01" "82.73" "107.25" "235.8882" "116.92"
"360" "2006-02-02" "83.27" "100.5" "246.3493" "122.0537"
"361" "2006-02-03" "95.93" "122.5" "248.1562" "128.1494"
"362" "2006-02-04" "66.77" "74.43" "225.8764" "112.9222"
"363" "2006-02-05" "48.29" "50.9" "248.7495" "124.2259"
"364" "2006-02-06" "87.45" "117.04" "245.0699" "116.9383"
"365" "2006-02-07" "67.6" "85.85" "251.6692" "126.3365"
"366" "2006-02-08" "58.14" "73.97" "232.7091" "111.3668"
"367" "2006-02-09" "68.56" "87.61" "236.5558" "119.2601"
"368" "2006-02-10" "78.16" "98.6" "240.7999" "121.64"
"369" "2006-02-11" "65.91" "78.04" "237.3483" "117.8979"
"370" "2006-02-12" "51.26" "52.71" "260.8673" "129.9294"
"371" "2006-02-13" "88.13" "113.21" "238.8718" "119.7727"
"372" "2006-02-14" "87.68" "105.11" "236.9184" "124.3215"
"373" "2006-02-15" "71.24" "84.01" "236.1062" "116.2841"
"374" "2006-02-16" "73.09" "87.77" "235.5943" "117.993"
"375" "2006-02-17" "67.33" "81.22" "235.9612" "123.6236"
"376" "2006-02-18" "55.07" "60.12" "231.0413" "113.5315"
"377" "2006-02-19" "42.7" "44.96" "243.6542" "121.2064"
"378" "2006-02-20" "68.69" "85.8" "243.9836" "118.1549"
"379" "2006-02-21" "69.7" "84.61" "231.1524" "113.967"
"380" "2006-02-22" "74.5" "92.63" "235.5508" "114.6103"
"381" "2006-02-23" "86.08" "110.84" "248.6864" "127.6327"
"382" "2006-02-24" "63.03" "71.83" "227.9511" "111.974"
"383" "2006-02-25" "42.51" "47.34" "238.3527" "117.5658"
"384" "2006-02-26" "42.14" "41.89" "261.4509" "128.5786"
"385" "2006-02-27" "66.37" "82.35" "251.2079" "128.4775"
"386" "2006-02-28" "66.41" "80.19" "240.4752" "123.8825"
"387" "2006-03-01" "65.16" "80.97" "226.0096" "117.6503"
"388" "2006-03-02" "80.16" "97.35" "252.2734" "141.3007"
"389" "2006-03-03" "73.55" "88.93" "236.2063" "130.2794"
"390" "2006-03-04" "56.97" "63.45" "214.6774" "106.649"
"391" "2006-03-05" "46.44" "47.88" "222.702" "109.0056"
"392" "2006-03-06" "76.65" "94.19" "227.1287" "121.1497"
"393" "2006-03-07" "84.14" "102.63" "229.3448" "123.5061"
"394" "2006-03-08" "68.56" "80.67" "224.6006" "111.6255"
"395" "2006-03-09" "72.66" "88.56" "220.746" "118.7319"
"396" "2006-03-10" "66.53" "78.56" "219.8551" "115.0419"
"397" "2006-03-11" "43.42" "47.21" "220.7561" "110.7684"
"398" "2006-03-12" "42.19" "42.95" "242.669" "117.8992"
"399" "2006-03-13" "68.23" "81.86" "231.1981" "118.9685"
"400" "2006-03-14" "81.89" "99.02" "231.4622" "117.5541"
"401" "2006-03-15" "74.37" "88.61" "214.5216" "109.7261"
"402" "2006-03-16" "73.75" "85.73" "223.6926" "118.107"
"403" "2006-03-17" "73.8" "86.75" "231.4451" "122.3419"
"404" "2006-03-18" "57.31" "65.11" "242.7851" "121.1168"
"405" "2006-03-19" "45.9" "47.58" "253.2581" "124.728"
"406" "2006-03-20" "79.11" "99.27" "227.4732" "117.1668"
"407" "2006-03-21" "83.91" "110.66" "237.9182" "124.6178"
"408" "2006-03-22" "75.03" "93.43" "228.7628" "117.5199"
"409" "2006-03-23" "62.46" "74.78" "248.6149" "129.1275"
"410" "2006-03-24" "58.45" "65.33" "217.4662" "110.9475"
"411" "2006-03-25" "45.68" "52.21" "215.9458" "111.5987"
"412" "2006-03-26" "32.74" "34.85" "198.3871" "98.0666"
"413" "2006-03-27" "47.75" "58.95" "230.4265" "116.4412"
